model,document,source,target,relation,model_name,provider,source_type,target_type,source_is_seed,target_is_seed,edge_scope,mean_confidence,passes,chunks,chunk_ids,evidence,evidence_match_rate
qwen_plus,A fight for racial equality in Florida,St Augustine,Civil Rights Movement,participated_in,qwen-plus,qwen,place,movement,False,False,discovered_discovered,0.95,second_pass,24,second_pass_doc_01_chunk_0024,the 'troubles' in St Augustine,0.0
qwen_plus,A fight for racial equality in Florida,St Augustine,Southern Christian Leadership Conference,participated_in,qwen-plus,qwen,place,organisation,False,True,seed_discovered,0.7,second_pass,18,second_pass_doc_01_chunk_0018,"The transformation of Simpson’s sympathies did not occur immediately, however. Judge Charles Mathis, Jr of St Augustine enforced local ordinances by imposing high bail and heavy fines on the demonstrators, and thus backed up Sheriff Davis’s harassment.",1.0
qwen_plus,A fight for racial equality in Florida,Tobias Simon,Freedom Rides,participated_in,qwen-plus,qwen,person,event,False,True,seed_discovered,0.85,second_pass,12,second_pass_doc_01_chunk_0012,Simon and two other Miami attorneys assisted Rachlin.,1.0
qwen_plus,A fight for racial equality in Florida,Tobias Simon,St Augustine,located_in,qwen-plus,qwen,person,place,False,False,discovered_discovered,0.9,second_pass,25,second_pass_doc_01_chunk_0025,"Congress debated in the shadow of the ‘troubles’ in St Augustine. ... By helping to make the law applicable to St Augustine, Bronstein earned the gratitude of the movement there.",0.0
qwen_plus,A fight for racial equality in Florida,Tobias Simon,St Augustine,participated_in,qwen-plus,qwen,person,place,False,False,discovered_discovered,0.8666666666666667,second_pass,1; 19; 20,second_pass_doc_01_chunk_0001; second_pass_doc_01_chunk_0019; second_pass_doc_01_chunk_0020,"Accepting the pleas of Kunstler and Simon, the judge ordered bonds for the defendants. || Simon quickly challenged the ban || drew in the Miami-based Tobias Simon, a key lawyer for progressive causes in the state",1.0
qwen_plus,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Bayard Rustin,Black Power,opposed_to,qwen-plus,qwen,person,movement,True,False,seed_discovered,0.95,second_pass,10,second_pass_doc_02_chunk_0010,a fierce critic of Black Power and Black Nationalism,1.0
qwen_plus,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Bayard Rustin,Black Power Movement,opposed_to,qwen-plus,qwen,person,movement,True,False,seed_discovered,0.95,second_pass,10,second_pass_doc_02_chunk_0010,a fierce critic of Black Power and Black Nationalism,1.0
qwen_plus,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Bayard Rustin,Freedom Budget for All Americans,organised,qwen-plus,qwen,person,campaign,True,False,seed_discovered,0.95,second_pass,10,second_pass_doc_02_chunk_0010,Rustin championed a Freedom Budget for All Americans in October 1966,0.0
qwen_plus,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Bayard Rustin,New York City school strikes,participated_in,qwen-plus,qwen,person,event,True,False,seed_discovered,0.9,second_pass,10,second_pass_doc_02_chunk_0010,"During the New York City school strikes of the late 1960s, Rustin’s steadfast belief in strong labor unions put him on the side of the mostly white United Federation of Teachers",1.0
qwen_plus,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Bayard Rustin,Student Nonviolent Coordinating Committee,associated_with,qwen-plus,qwen,person,organisation,True,True,seed_seed,0.85,second_pass,10,second_pass_doc_02_chunk_0010,Rustin’s life did intersect with them,0.0
qwen_plus,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Bayard Rustin,United Federation of Teachers,associated_with,qwen-plus,qwen,person,organisation,True,False,seed_discovered,0.9,second_pass,10,second_pass_doc_02_chunk_0010,Rustin’s steadfast belief in strong labor unions put him on the side of the mostly white United Federation of Teachers,1.0
qwen_plus,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Martin Luther King Jr.,Chicago,located_in,qwen-plus,qwen,person,place,True,False,seed_discovered,0.9,second_pass,9,second_pass_doc_02_chunk_0009,"Martin Luther King, Jr., tried to launch an open housing movement in Chicago and failed.",1.0
qwen_plus,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Martin Luther King Jr.,open housing movement,organised,qwen-plus,qwen,person,campaign,True,False,seed_discovered,0.9,second_pass,9,second_pass_doc_02_chunk_0009,"Martin Luther King, Jr., tried to launch an open housing movement in Chicago and failed.",1.0
qwen_plus,Hughes,A. Philip Randolph,March on Washington for Jobs and Freedom,organised,qwen-plus,qwen,person,event,True,True,seed_seed,0.95,second_pass,17,second_pass_doc_03_chunk_0017,"The images associated with the conventional narrative of the movement, plus duplications from the primary source packet, meant that only about 12 per cent of the images provided by the students in Group B represented new selections that reflected a more revisionist interpretation of the movement. These images included photographs of such figures as A. Philip Randolph, Bayard Rustin, Richard Nixon and J. Edgar Hoover, as well as references to abolitionism, the 13th Amendment, race riots in 1919, and 2014 protests about the police shooting in Ferguson, Missouri.",1.0
qwen_plus,Hughes,Bayard Rustin,Civil Rights Movement,associated_with,qwen-plus,qwen,person,movement,True,False,seed_discovered,0.9,second_pass,5,second_pass_doc_03_chunk_0005,Focusing on what Bayard Rustin (1971: 111) identified as the ‘classical phase’ of the movement,1.0
qwen_plus,Hughes,Bayard Rustin,March on Washington for Jobs and Freedom,organised,qwen-plus,qwen,person,event,True,True,seed_seed,0.95,second_pass,17,second_pass_doc_03_chunk_0017,"The images associated with the conventional narrative of the movement, plus duplications from the primary source packet, meant that only about 12 per cent of the images provided by the students in Group B represented new selections that reflected a more revisionist interpretation of the movement. These images included photographs of such figures as A. Philip Randolph, Bayard Rustin, Richard Nixon and J. Edgar Hoover, as well as references to abolitionism, the 13th Amendment, race riots in 1919, and 2014 protests about the police shooting in Ferguson, Missouri.",1.0
qwen_plus,Hughes,Brown v. Board of Education,Civil Rights Movement,connected_to,qwen-plus,qwen,law,movement,False,False,discovered_discovered,0.95,second_pass,5; 14,second_pass_doc_03_chunk_0005; second_pass_doc_03_chunk_0014,framed by legal victories such as Brown v. Board of Education (1954) and the Voting Rights Act 1965 || photographs meant to symbolise the US Supreme Court ruling in Plessy v. Ferguson (1896). Other figures... Brown v. Board of Education (1954),0.5
qwen_plus,Hughes,Brown v. Board of Education,Civil Rights Movement,participated_in,qwen-plus,qwen,law,movement,False,False,discovered_discovered,0.95,second_pass,16,second_pass_doc_03_chunk_0016,"The Brown v. Board of Education US Supreme Court case was depicted in 11 images, with multiple students also selecting images of King, Rosa Parks, the Little Rock Nine, the Freedom Rides and the Civil Rights Act 1964.",1.0
qwen_plus,Hughes,Civil Rights Act 1964,Civil Rights Movement,participated_in,qwen-plus,qwen,law,movement,False,False,discovered_discovered,0.95,second_pass,16,second_pass_doc_03_chunk_0016,"The Brown v. Board of Education US Supreme Court case was depicted in 11 images, with multiple students also selecting images of King, Rosa Parks, the Little Rock Nine, the Freedom Rides and the Civil Rights Act 1964.",1.0
qwen_plus,Hughes,Civil Rights Act 1964,Lyndon Johnson,associated_with,qwen-plus,qwen,law,person,False,False,discovered_discovered,0.95,second_pass,14,second_pass_doc_03_chunk_0014,President Lyndon Johnson and the 1964 Civil Rights Act,1.0
qwen_plus,Hughes,Civil Rights Act 1964,March on Washington for Jobs and Freedom,associated_with,qwen-plus,qwen,law,event,False,True,seed_discovered,0.85,second_pass,17,second_pass_doc_03_chunk_0017,"Three of the four teacher candidates who used the 1964 Civil Rights Act failed to mention its later importance in terms of gender equality (even though the included excerpt made a specific reference to sex), and only three of the seven teacher candidates who referenced the March on Washington for Jobs and Freedom discussed the emphasis that the event placed on jobs and economic justice.",1.0
qwen_plus,Hughes,Federal Bureau of Investigation,Martin Luther King Jr.,opposed_to,qwen-plus,qwen,organisation,person,False,True,seed_discovered,0.9,second_pass,16,second_pass_doc_03_chunk_0016,"the FBI letter to King (Box 3, Source 5)",1.0
qwen_plus,Hughes,Freedom Rides,Civil Rights Movement,participated_in,qwen-plus,qwen,event,movement,True,False,seed_discovered,0.95,second_pass,16,second_pass_doc_03_chunk_0016,"The Brown v. Board of Education US Supreme Court case was depicted in 11 images, with multiple students also selecting images of King, Rosa Parks, the Little Rock Nine, the Freedom Rides and the Civil Rights Act 1964.",1.0
qwen_plus,Hughes,Martin Luther King Jr.,Beyond Vietnam,organised,qwen-plus,qwen,person,publication,True,False,seed_discovered,0.85,second_pass,16,second_pass_doc_03_chunk_0016,"King’s speech about Vietnam (Box 3, Source 2)",1.0
qwen_plus,Hughes,Martin Luther King Jr.,Civil Rights Movement,participated_in,qwen-plus,qwen,person,movement,True,False,seed_discovered,0.95,second_pass,16,second_pass_doc_03_chunk_0016,"The Brown v. Board of Education US Supreme Court case was depicted in 11 images, with multiple students also selecting images of King, Rosa Parks, the Little Rock Nine, the Freedom Rides and the Civil Rights Act 1964.",1.0
qwen_plus,Hughes,Martin Luther King Jr.,March on Washington for Jobs and Freedom,participated_in,qwen-plus,qwen,person,event,True,True,seed_seed,0.95,second_pass,14,second_pass_doc_03_chunk_0014,15 chose photographs of King at the 1963 March on Washington for Jobs and Freedom,1.0
qwen_plus,Hughes,Martin Luther King Jr.,National Association for the Advancement of Colored People,associated_with,qwen-plus,qwen,person,organisation,True,True,seed_seed,0.85,second_pass,5,second_pass_doc_03_chunk_0005,"Reverend Martin Luther King, Jr, and the relationship between prominent organisations, such as the National Association for the Advancement of Colored People (NAACP) and the Southern Christian Leadership Conference (SCLC)",1.0
qwen_plus,Hughes,Martin Luther King Jr.,Southern Christian Leadership Conference,leader_of,qwen-plus,qwen,person,organisation,True,True,seed_seed,0.95,second_pass,5; 14,second_pass_doc_03_chunk_0005; second_pass_doc_03_chunk_0014,"Martin Luther King and the Southern Christian Leadership Conference || Reverend Martin Luther King, Jr, and the relationship between prominent organisations, such as the National Association for the Advancement of Colored People (NAACP) and the Southern Christian Leadership Conference (SCLC)",1.0
qwen_plus,Hughes,Rosa Parks,Civil Rights Movement,participated_in,qwen-plus,qwen,person,movement,True,False,seed_discovered,0.95,second_pass,14; 16,second_pass_doc_03_chunk_0014; second_pass_doc_03_chunk_0016,"10 of the narratives included various images of Rosa Parks || The Brown v. Board of Education US Supreme Court case was depicted in 11 images, with multiple students also selecting images of King, Rosa Parks, the Little Rock Nine, the Freedom Rides and the Civil Rights Act 1964.",1.0
qwen_plus,Hughes,Student Nonviolent Coordinating Committee,lunch counter sit-ins,organised,qwen-plus,qwen,organisation,campaign,True,False,seed_discovered,0.95,second_pass,14,second_pass_doc_03_chunk_0014,Student Nonviolent Coordinating Committee and lunch counter sit-ins,1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Black Power,Patricia Stephens Due,associated_with,qwen-plus,qwen,movement,person,False,False,discovered_discovered,0.875,second_pass,4; 5,second_pass_doc_04_chunk_0004; second_pass_doc_04_chunk_0005,"Patricia Stephens Due, another CORE organizer who also worked with the Southern Christian Leadership Conference (SCLC), SNCC, the National Association for the Advancement of Colored People (NAACP) and Black Power",0.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Charles Billups,Birmingham,located_in,qwen-plus,qwen,person,place,False,False,discovered_discovered,0.95,second_pass,6,second_pass_doc_04_chunk_0006,warning Bull Connor that if he turned police dogs [...] on demonstrators as he had on black children two days earlier,0.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Charles Billups,Chicago,located_in,qwen-plus,qwen,person,place,False,False,discovered_discovered,1.0,second_pass,6,second_pass_doc_04_chunk_0006,Reverend Billups was murdered by an unknown gunman in Chicago in 1968,1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Charles Billups,Martin Luther King Jr.,associated_with,qwen-plus,qwen,person,person,False,True,seed_discovered,0.9,second_pass,6,second_pass_doc_04_chunk_0006,My Life with Charles Billups and Martin Luther King: Trauma and the Civil Rights Movement,1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Charles Billups,Southern Christian Leadership Conference,member_of,qwen-plus,qwen,person,organisation,False,True,seed_discovered,0.95,second_pass,6; 17,second_pass_doc_04_chunk_0006; second_pass_doc_04_chunk_0017,belonged to King’s inner circle in the SCLC || the family left Birmingham for Chicago in 1966 when Billups joined the SCLC’s Operation Breadbasket project,1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Cleveland Sellers,Student Nonviolent Coordinating Committee,member_of,qwen-plus,qwen,person,organisation,False,True,seed_discovered,0.95,second_pass,9,second_pass_doc_04_chunk_0009,"Cleveland Sellers with Robert Terrell, The River of No Return: The Autobiography of a Black Militant and the Life and Death of SNCC",1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Congress of Racial Equality,Council of Federated Organizations,associated_with,qwen-plus,qwen,organisation,organisation,True,False,seed_discovered,0.9,second_pass,1,second_pass_doc_04_chunk_0001,"Congress of Racial Equality (CORE), Council of Federated Organizations (COFO)",1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Congress of Racial Equality,Freedom Rides,organised,qwen-plus,qwen,organisation,event,True,True,seed_seed,0.95,second_pass,3,second_pass_doc_04_chunk_0003,Congress of Racial Equality's (CORE) David Dennis,0.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Congress of Racial Equality,National Association for the Advancement of Colored People,associated_with,qwen-plus,qwen,organisation,organisation,True,True,seed_seed,0.9,second_pass,1,second_pass_doc_04_chunk_0001,"Congress of Racial Equality (CORE), National Association for the Advancement of Colored People (NAACP)",0.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Congress of Racial Equality,Southern Christian Leadership Conference,associated_with,qwen-plus,qwen,organisation,organisation,True,True,seed_seed,0.9,second_pass,1,second_pass_doc_04_chunk_0001,"Congress of Racial Equality (CORE), Southern Christian Leadership Conference (SCLC)",0.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Congress of Racial Equality,Student Nonviolent Coordinating Committee,associated_with,qwen-plus,qwen,organisation,organisation,True,True,seed_seed,0.9,second_pass,1,second_pass_doc_04_chunk_0001,"Congress of Racial Equality (CORE), Student Nonviolent Coordinating Committee (SNCC)",0.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Council of Federated Organizations,Mississippi Freedom Summer,organised,qwen-plus,qwen,organisation,campaign,False,False,discovered_discovered,0.95,second_pass,3,second_pass_doc_04_chunk_0003,COFO's Mississippi Freedom Summer campaign,0.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Council of Federated Organizations,National Association for the Advancement of Colored People,associated_with,qwen-plus,qwen,organisation,organisation,False,True,seed_discovered,0.9,second_pass,1,second_pass_doc_04_chunk_0001,"Council of Federated Organizations (COFO), National Association for the Advancement of Colored People (NAACP)",0.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Council of Federated Organizations,Southern Christian Leadership Conference,associated_with,qwen-plus,qwen,organisation,organisation,False,True,seed_discovered,0.9,second_pass,1,second_pass_doc_04_chunk_0001,"Council of Federated Organizations (COFO), Southern Christian Leadership Conference (SCLC)",0.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Council of Federated Organizations,Student Nonviolent Coordinating Committee,associated_with,qwen-plus,qwen,organisation,organisation,False,True,seed_discovered,0.9,second_pass,1,second_pass_doc_04_chunk_0001,"Council of Federated Organizations (COFO), Student Nonviolent Coordinating Committee (SNCC)",0.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,Congress of Racial Equality,member_of,qwen-plus,qwen,person,organisation,False,True,seed_discovered,0.9416666666666665,second_pass,3; 4; 8; 9; 10; 20,second_pass_doc_04_chunk_0003; second_pass_doc_04_chunk_0004; second_pass_doc_04_chunk_0008; second_pass_doc_04_chunk_0009; second_pass_doc_04_chunk_0010; second_pass_doc_04_chunk_0020,"After leaving CORE, he recognized a volunteer with whom police in Natchez had played Russian roulette. || David Dennis often features in civil rights histories as a Freedom Rider in 1961 and as an organizer in Louisiana and Mississippi with CORE and COFO until 1965 || he was slated to accompany Chaney and Schwerner to investigate the burning of a black church in Longdale || notes, in the personnel papers of CORE’s Southern Regional Office || the Congress of Racial Equality's (CORE) David Dennis",0.6666666666666666
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,Council of Federated Organizations,leader_of,qwen-plus,qwen,person,organisation,False,False,discovered_discovered,0.95,second_pass,3; 4,second_pass_doc_04_chunk_0003; second_pass_doc_04_chunk_0004,"COFO's Mississippi Freedom Summer campaign, which he co-led",0.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,Council of Federated Organizations,member_of,qwen-plus,qwen,person,organisation,False,False,discovered_discovered,0.95,second_pass,8,second_pass_doc_04_chunk_0008,David Dennis often features in civil rights histories as a Freedom Rider in 1961 and as an organizer in Louisiana and Mississippi with CORE and COFO until 1965,1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,Freedom Rides,participated_in,qwen-plus,qwen,person,event,False,True,seed_discovered,0.925,second_pass,9; 10,second_pass_doc_04_chunk_0009; second_pass_doc_04_chunk_0010,"Raymond Arsenault, Freedom Riders: 1961 and the Struggle for Racial Justice || The decision to undertake a Freedom Ride in 1961, as Dennis did",1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,James Chaney,associated_with,qwen-plus,qwen,person,person,False,False,discovered_discovered,0.97,second_pass,14,second_pass_doc_04_chunk_0014,Asked to speak at Chaney’s funeral [...] Dennis could see causes but no cure,0.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,James Chaney,collaborated_with,qwen-plus,qwen,person,person,False,False,discovered_discovered,0.95,second_pass,20,second_pass_doc_04_chunk_0020,"I remember my last words with Chaney, Goodman, and Schwerner, the day before they were killed in Neshoba County",1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,James Chaney,participated_in,qwen-plus,qwen,person,person,False,False,discovered_discovered,0.95,second_pass,21,second_pass_doc_04_chunk_0021,I hadn’t even considered if Medgar or James screamed for their mommas.,1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,Medgar Evers,collaborated_with,qwen-plus,qwen,person,person,False,True,seed_discovered,0.95,second_pass,20,second_pass_doc_04_chunk_0020,"I remember my last words with my friend Medgar, just one hour before he was gunned down in his yard",1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,Medgar Evers,participated_in,qwen-plus,qwen,person,person,False,True,seed_discovered,0.95,second_pass,21,second_pass_doc_04_chunk_0021,I hadn’t even considered if Medgar or James screamed for their mommas.,1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,National Association for the Advancement of Colored People,member_of,qwen-plus,qwen,person,organisation,False,True,seed_discovered,0.9,second_pass,8,second_pass_doc_04_chunk_0008,he wrote a NAACP newsletter in his hometown of Shreveport. Louisiana,1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,Schwerner,collaborated_with,qwen-plus,qwen,person,person,False,False,discovered_discovered,0.95,second_pass,20,second_pass_doc_04_chunk_0020,"I remember my last words with Chaney, Goodman, and Schwerner, the day before they were killed in Neshoba County",1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Fannie Lou Hamer,Mennonite House,located_in,qwen-plus,qwen,person,organisation,True,False,seed_discovered,0.9,second_pass,8,second_pass_doc_04_chunk_0008,she spent time in the Mennonite House,1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Fannie Lou Hamer,Student Nonviolent Coordinating Committee,member_of,qwen-plus,qwen,person,organisation,True,True,seed_seed,0.95,second_pass,8,second_pass_doc_04_chunk_0008,"SNCC’s Fannie Lou Hamer was severely injured in jail in Winona, Mississippi in 1963",1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Harry Belafonte,Student Nonviolent Coordinating Committee,associated_with,qwen-plus,qwen,person,organisation,False,True,seed_discovered,0.95,second_pass,2,second_pass_doc_04_chunk_0002,Harry Belafonte wrote of activist members of the Student Nonviolent Coordinating Committee (SNCC),1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,James Chaney,Congress of Racial Equality,member_of,qwen-plus,qwen,person,organisation,False,True,seed_discovered,0.925,second_pass,20; 21,second_pass_doc_04_chunk_0020; second_pass_doc_04_chunk_0021,"Arsenault, Freedom Riders, 261 || James Chaney, who joined CORE in October 1963",1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,James Chaney,Freedom Rides,participated_in,qwen-plus,qwen,person,event,False,True,seed_discovered,0.9,second_pass,10,second_pass_doc_04_chunk_0010,"Seth Cagin and Philip Dray, We Are Not Afraid: The Story of Goodman, Schwerner and Chaney",1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Jeanne Theoharis,Julian Bond,collaborated_with,qwen-plus,qwen,person,person,False,False,discovered_discovered,0.95,second_pass,6,second_pass_doc_04_chunk_0006,"Theoharis credits her mentor, SNCC’s Julian Bond, for encouraging her not to omit the emotional harm that Parks suffered",1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Jeanne Theoharis,Student Nonviolent Coordinating Committee,associated_with,qwen-plus,qwen,person,organisation,False,True,seed_discovered,0.85,second_pass,5,second_pass_doc_04_chunk_0005,"Theoharis credits her mentor, SNCC’s Jul",1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Julian Bond,Student Nonviolent Coordinating Committee,member_of,qwen-plus,qwen,person,organisation,False,True,seed_discovered,0.975,second_pass,6; 10,second_pass_doc_04_chunk_0006; second_pass_doc_04_chunk_0010,Julian Bond described organizers as a ‘protective barrier’ in ‘SNCC: What we did’ || SNCC’s Julian Bond,1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Len Holt,Freedom Rides,organised,qwen-plus,qwen,person,event,False,True,seed_discovered,0.9,second_pass,9,second_pass_doc_04_chunk_0009,"Preparing groups intent on challenging the patchy desegregation of interstate travel, movement lawyer Len Holt warned",0.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Medgar Evers,Mississippi Goddamn,associated_with,qwen-plus,qwen,person,publication,True,False,seed_discovered,0.8,second_pass,17,second_pass_doc_04_chunk_0017,Jonathan Norton’s play Mississippi Goddamn (2018) is an exception in its depiction of Medgar and Myrlie Evers’s neighbours offering them more than their house is worth to move away because they disagree with their activism and are fearful of it.,1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Medgar Evers,National Association for the Advancement of Colored People,member_of,qwen-plus,qwen,person,organisation,True,True,seed_seed,0.99,second_pass,14,second_pass_doc_04_chunk_0014,"the murder of his friend and mentor Medgar Evers, the NAACP’s representative in Mis",1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,National Association for the Advancement of Colored People,Civil Rights Movement,participated_in,qwen-plus,qwen,organisation,movement,True,False,seed_discovered,0.98,second_pass,2,second_pass_doc_04_chunk_0002,"ion for the Advancement of Colored People (NAACP), 1960s civil rights activism, oral histories, Southern Christian Leadership Conference (SCLC), Student Nonviolent Coordinating Committee (SNCC), trauma and burnout",1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,National Association for the Advancement of Colored People,Southern Christian Leadership Conference,associated_with,qwen-plus,qwen,organisation,organisation,True,True,seed_seed,0.9,second_pass,1,second_pass_doc_04_chunk_0001,"National Association for the Advancement of Colored People (NAACP), Southern Christian Leadership Conference (SCLC)",0.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,National Association for the Advancement of Colored People,Student Nonviolent Coordinating Committee,associated_with,qwen-plus,qwen,organisation,organisation,True,True,seed_seed,0.9,second_pass,1,second_pass_doc_04_chunk_0001,"National Association for the Advancement of Colored People (NAACP), Student Nonviolent Coordinating Committee (SNCC)",0.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Patricia Stephens Due,Congress of Racial Equality,member_of,qwen-plus,qwen,person,organisation,False,True,seed_discovered,0.95,second_pass,4; 5,second_pass_doc_04_chunk_0004; second_pass_doc_04_chunk_0005,"Patricia Stephens Due, another CORE organizer",1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Patricia Stephens Due,National Association for the Advancement of Colored People,member_of,qwen-plus,qwen,person,organisation,False,True,seed_discovered,0.95,second_pass,4; 5,second_pass_doc_04_chunk_0004; second_pass_doc_04_chunk_0005,"Patricia Stephens Due, another CORE organizer who also worked with the Southern Christian Leadership Conference (SCLC), SNCC, the National Association for the Advancement of Colored People (NAACP)",0.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Patricia Stephens Due,Southern Christian Leadership Conference,member_of,qwen-plus,qwen,person,organisation,False,True,seed_discovered,0.95,second_pass,4; 5,second_pass_doc_04_chunk_0004; second_pass_doc_04_chunk_0005,"Patricia Stephens Due, another CORE organizer who also worked with the Southern Christian Leadership Conference (SCLC)",1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Patricia Stephens Due,Student Nonviolent Coordinating Committee,member_of,qwen-plus,qwen,person,organisation,False,True,seed_discovered,0.95,second_pass,4; 5,second_pass_doc_04_chunk_0004; second_pass_doc_04_chunk_0005,"Patricia Stephens Due, another CORE organizer who also worked with the Southern Christian Leadership Conference (SCLC), SNCC",1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Rosa Parks,Montgomery Bus Boycott,participated_in,qwen-plus,qwen,person,event,True,True,seed_seed,1.0,second_pass,6,second_pass_doc_04_chunk_0006,being made the symbol of the Montgomery Bus Boycott,1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Schwerner,Congress of Racial Equality,member_of,qwen-plus,qwen,person,organisation,False,True,seed_discovered,0.98,second_pass,21,second_pass_doc_04_chunk_0021,Jonathan Eig refers to Schwerner as a member of CORE,1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Schwerner,Freedom Rides,participated_in,qwen-plus,qwen,person,event,False,True,seed_discovered,0.9,second_pass,10,second_pass_doc_04_chunk_0010,"Seth Cagin and Philip Dray, We Are Not Afraid: The Story of Goodman, Schwerner and Chaney",1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Southern Christian Leadership Conference,Civil Rights Movement,participated_in,qwen-plus,qwen,organisation,movement,True,False,seed_discovered,0.98,second_pass,2,second_pass_doc_04_chunk_0002,"ion for the Advancement of Colored People (NAACP), 1960s civil rights activism, oral histories, Southern Christian Leadership Conference (SCLC), Student Nonviolent Coordinating Committee (SNCC), trauma and burnout",1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Southern Christian Leadership Conference,Student Nonviolent Coordinating Committee,associated_with,qwen-plus,qwen,organisation,organisation,True,True,seed_seed,0.9,second_pass,1,second_pass_doc_04_chunk_0001,"Southern Christian Leadership Conference (SCLC), Student Nonviolent Coordinating Committee (SNCC)",1.0
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Student Nonviolent Coordinating Committee,Civil Rights Movement,participated_in,qwen-plus,qwen,organisation,movement,True,False,seed_discovered,0.98,second_pass,2,second_pass_doc_04_chunk_0002,News footage that makes up the standard montage of the Civil Rights Movement in the 1960s suggests that activists with unassailable principles demonstrated remarkable personal control,0.0
