model,document,source,target,relation,model_name,provider,source_type,target_type,source_is_seed,target_is_seed,edge_scope,mean_confidence,passes,chunks,chunk_ids,evidence,evidence_match_rate,edge_key,model_count,models,occurrences
arc_apex,s41599-024-03182-3,Fannie Lou Hamer,Student Nonviolent Coordinating Committee,leader_of,arc:apex,kcl,person,organisation,True,True,seed_seed,0.85,second_pass,22,second_pass_doc_09_chunk_0022,some of SNCC’s most noted women leaders... honoring Fannie Lou Hamer,0.0,Fannie Lou Hamer | leader_of | Student Nonviolent Coordinating Committee,1,arc_apex,1
arc_apex,s41599-024-03182-3,Julian Bond,Student Nonviolent Coordinating Committee,leader_of,arc:apex,kcl,person,organisation,False,True,seed_discovered,0.9,second_pass,17,second_pass_doc_09_chunk_0017,Julian Bond and Mary King—who headed up SNCC’s telephone network,1.0,Julian Bond | leader_of | Student Nonviolent Coordinating Committee,1,arc_apex,1
arc_apex,s41599-024-03182-3,Mary King,Student Nonviolent Coordinating Committee,leader_of,arc:apex,kcl,person,organisation,False,True,seed_discovered,0.9,second_pass,17,second_pass_doc_09_chunk_0017,Julian Bond and Mary King—who headed up SNCC’s telephone network,1.0,Mary King | leader_of | Student Nonviolent Coordinating Committee,1,arc_apex,1
arc_apex,s41599-024-03182-3,Ruby Doris Smith Robinson,Student Nonviolent Coordinating Committee,leader_of,arc:apex,kcl,person,organisation,False,True,seed_discovered,0.95,second_pass,21; 22,second_pass_doc_09_chunk_0021; second_pass_doc_09_chunk_0022,SNCC members elected Robinson to replace him as executive secretary || The decision of SNCC leaders such as Robinson to rename their subversive transportation system,1.0,Ruby Doris Smith Robinson | leader_of | Student Nonviolent Coordinating Committee,1,arc_apex,1
arc_apex,A fight for racial equality in Florida,Birmingham,Alabama,located_in,arc:apex,kcl,place,place,False,False,discovered_discovered,0.9,second_pass,13,second_pass_doc_01_chunk_0013,protests in Alabama communities like Birmingham (1963),1.0,Birmingham | located_in | Alabama,1,arc_apex,3
arc_apex,MorrisAnnRev1999CRM,Birmingham,Alabama,located_in,arc:apex,kcl,place,place,False,False,discovered_discovered,0.95,second_pass,13,second_pass_doc_08_chunk_0013,"The Birmingham, Alabama, confrontation in 1963",1.0,Birmingham | located_in | Alabama,1,arc_apex,3
arc_apex,the-dark-and-sad-days-of-reconstruction-the-politics-of-memory-in-the-civil-rights-era,Birmingham,Alabama,located_in,arc:apex,kcl,place,place,False,False,discovered_discovered,0.95,second_pass,10,second_pass_doc_11_chunk_0010,"a church in Birmingham, Alabama",1.0,Birmingham | located_in | Alabama,1,arc_apex,3
arc_apex,A fight for racial equality in Florida,Selma,Alabama,located_in,arc:apex,kcl,place,place,False,False,discovered_discovered,0.9,second_pass,13,second_pass_doc_01_chunk_0013,protests in Alabama communities like Birmingham (1963) and Selma (1965),1.0,Selma | located_in | Alabama,1,arc_apex,2
arc_apex,MorrisAnnRev1999CRM,Selma,Alabama,located_in,arc:apex,kcl,place,place,False,False,discovered_discovered,0.95,second_pass,13,second_pass_doc_08_chunk_0013,"the Selma, Alabama, confrontation in 1965",0.0,Selma | located_in | Alabama,1,arc_apex,2
arc_apex,A fight for racial equality in Florida,Israel S. (Sy) Dresner,St Augustine,located_in,arc:apex,kcl,person,place,False,False,discovered_discovered,0.85,second_pass,14,second_pass_doc_01_chunk_0014,"On 18 June, Dresner and fifteen other rabbis arrived",1.0,Israel S. (Sy) Dresner | located_in | St Augustine,1,arc_apex,1
arc_apex,A fight for racial equality in Florida,Martin Luther King Jr.,Florida,located_in,arc:apex,kcl,person,place,True,False,seed_discovered,0.9,second_pass,14,second_pass_doc_01_chunk_0014,leave Florida,1.0,Martin Luther King Jr. | located_in | Florida,1,arc_apex,1
arc_apex,A fight for racial equality in Florida,Miami,Florida,located_in,arc:apex,kcl,place,place,False,False,discovered_discovered,0.95,second_pass,5,second_pass_doc_01_chunk_0005,post-war Florida (especially its southeastern corner) differentiated the state from the rest of the region... cities like Miami,0.0,Miami | located_in | Florida,1,arc_apex,1
arc_apex,A fight for racial equality in Florida,lunch counter sit-ins,Miami,located_in,arc:apex,kcl,movement,place,False,False,discovered_discovered,0.9,second_pass,6,second_pass_doc_01_chunk_0006,sat down at a Woolworth's lunch counter in downtown Miami,1.0,lunch counter sit-ins | located_in | Miami,1,arc_apex,1
arc_apex,A fight for racial equality in Florida,night marches,St Augustine,located_in,arc:apex,kcl,campaign,place,False,False,discovered_discovered,0.85,second_pass,19; 20,second_pass_prompt_fix_doc_01_chunk_0019; second_pass_prompt_fix_doc_01_chunk_0020,significant demonstrations were planned for St Augustine... banned night marches || the SCLC sought to sustain the momentum by organizing night marches,0.5,night marches | located_in | St Augustine,1,arc_apex,1
arc_apex,MorrisAnnRev1999CRM,Montgomery Improvement Association,"Montgomery, Alabama",located_in,arc:apex,kcl,organisation,place,False,False,discovered_discovered,0.9,second_pass,11,second_pass_doc_08_chunk_0011,Out of Montgomery came the Montgomery Improvement Association (MIA),1.0,"Montgomery Improvement Association | located_in | Montgomery, Alabama",1,arc_apex,1
arc_apex,s41599-024-03182-3,Student Nonviolent Coordinating Committee,Atlanta,located_in,arc:apex,kcl,organisation,place,True,False,seed_discovered,0.9,second_pass,16; 17; 21,second_pass_doc_09_chunk_0016; second_pass_doc_09_chunk_0017; second_pass_doc_09_chunk_0021,Atlanta [SNCC head- quarters] || headquarters would use the phone to reach out to the field || the Atlanta headquarters,0.6666666666666666,Student Nonviolent Coordinating Committee | located_in | Atlanta,1,arc_apex,1
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Dennis,Congress of Racial Equality,member_of,arc:apex,kcl,person,organisation,False,True,seed_discovered,0.9,second_pass,10; 15,second_pass_doc_04_chunk_0010; second_pass_doc_04_chunk_0015,After leaving CORE || He quit CORE,1.0,Dennis | member_of | Congress of Racial Equality,1,arc_apex,1
arc_apex,A fight for racial equality in Florida,Alabama,Brown v. Board of Education,opposed_to,arc:apex,kcl,place,law,False,False,discovered_discovered,0.7,second_pass,4,second_pass_doc_01_chunk_0004,"In 1956, two years after Brown v. Board of Education, four southern states prevented even a single black pupil from attending a public school with Whites: Mississippi, Alabama, Georgia and Florida.",0.0,Alabama | opposed_to | Brown v. Board of Education,1,arc_apex,1
arc_apex,A fight for racial equality in Florida,Federal Bureau of Investigation,National Association for the Advancement of Colored People,opposed_to,arc:apex,kcl,organisation,organisation,False,True,seed_discovered,0.85,second_pass,17,second_pass_doc_01_chunk_0017,NAACP checked 25 years by the F.B.I.,1.0,Federal Bureau of Investigation | opposed_to | National Association for the Advancement of Colored People,1,arc_apex,1
arc_apex,A fight for racial equality in Florida,Florida,Brown v. Board of Education,opposed_to,arc:apex,kcl,place,law,False,False,discovered_discovered,0.7,second_pass,4,second_pass_doc_01_chunk_0004,"In 1956, two years after Brown v. Board of Education, four southern states prevented even a single black pupil from attending a public school with Whites: Mississippi, Alabama, Georgia and Florida.",0.0,Florida | opposed_to | Brown v. Board of Education,1,arc_apex,1
arc_apex,A fight for racial equality in Florida,Simpson,Ku Klux Klan,opposed_to,arc:apex,kcl,person,organisation,False,False,discovered_discovered,0.85,second_pass,22,second_pass_doc_01_chunk_0022,The judge even encouraged Bronstein to sue both the Klan and the National States Rights Party in order to stymie their members from trying to violate the new law.,1.0,Simpson | opposed_to | Ku Klux Klan,1,arc_apex,1
arc_apex,A fight for racial equality in Florida,Simpson,Southern Christian Leadership Conference,opposed_to,arc:apex,kcl,person,organisation,False,True,seed_discovered,0.8,second_pass,18,second_pass_doc_01_chunk_0018,Simpson nevertheless ruled against the SCLC appeal,1.0,Simpson | opposed_to | Southern Christian Leadership Conference,1,arc_apex,1
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Charles Billups,Ku Klux Klan,opposed_to,arc:apex,kcl,person,organisation,False,False,discovered_discovered,0.9,second_pass,16,second_pass_doc_04_chunk_0016,the vicious attack that her father suffered at the hands of Klansmen,1.0,Charles Billups | opposed_to | Ku Klux Klan,1,arc_apex,1
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Ku Klux Klan,James Chaney,opposed_to,arc:apex,kcl,organisation,person,False,False,discovered_discovered,0.9,second_pass,20,second_pass_doc_04_chunk_0020,"abduction by a cabal of Klansmen alerted by the Deputy Sheriff who arrested them, and murder",1.0,Ku Klux Klan | opposed_to | James Chaney,1,arc_apex,1
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Ku Klux Klan,Schwerner,opposed_to,arc:apex,kcl,organisation,person,False,False,discovered_discovered,0.9,second_pass,20,second_pass_doc_04_chunk_0020,"abduction by a cabal of Klansmen alerted by the Deputy Sheriff who arrested them, and murder",1.0,Ku Klux Klan | opposed_to | Schwerner,1,arc_apex,1
arc_apex,JAS - MLK teaching UK schools,Roy Wilkins,Martin Luther King Jr.,opposed_to,arc:apex,kcl,person,person,False,True,seed_discovered,0.9,second_pass,23,second_pass_doc_05_chunk_0023,began to question King’s patriotism and lambasted him,0.0,Roy Wilkins | opposed_to | Martin Luther King Jr.,1,arc_apex,1
arc_apex,JAS - MLK teaching UK schools,Whitney Young,Martin Luther King Jr.,opposed_to,arc:apex,kcl,person,person,False,True,seed_discovered,0.9,second_pass,23,second_pass_doc_05_chunk_0023,began to question King’s patriotism and lambasted him,0.0,Whitney Young | opposed_to | Martin Luther King Jr.,1,arc_apex,1
arc_apex,MorrisAnnRev1999CRM,Ku Klux Klan,Civil Rights Movement,opposed_to,arc:apex,kcl,organisation,movement,False,False,discovered_discovered,0.5,second_pass,3,second_pass_doc_08_chunk_0003,"white supremacist groups, including the Ku Klux Klan...used intimidation, force, ostracism in business and society, bribery at the polls, arson, and even murder",0.0,Ku Klux Klan | opposed_to | Civil Rights Movement,1,arc_apex,1
arc_apex,the-dark-and-sad-days-of-reconstruction-the-politics-of-memory-in-the-civil-rights-era,Jim Crow regime,Reconstruction,opposed_to,arc:apex,kcl,law,movement,False,False,discovered_discovered,0.85,second_pass,30,second_pass_doc_11_chunk_0030,"the counter-revolution against Reconstruction policies, a result of white Southern reaction and Northern connivance, produced the Jim Crow system",1.0,Jim Crow regime | opposed_to | Reconstruction,1,arc_apex,1
arc_apex,the-dark-and-sad-days-of-reconstruction-the-politics-of-memory-in-the-civil-rights-era,Ku Klux Klan,Reconstruction,opposed_to,arc:apex,kcl,organisation,movement,False,False,discovered_discovered,0.7,second_pass,40,second_pass_doc_11_chunk_0040,the counter-revolution against Reconstruction uttered by an American president since Ulysses S. Grant presided over the federal destruction of the first Ku Klux Klan,1.0,Ku Klux Klan | opposed_to | Reconstruction,1,arc_apex,1
arc_apex,A fight for racial equality in Florida,Southern Christian Leadership Conference,Birmingham,organised,arc:apex,kcl,organisation,place,True,False,seed_discovered,0.75,second_pass,1,second_pass_doc_01_chunk_0001,"As in Birmingham, as in Selma, the SCLC chose wisely",1.0,Southern Christian Leadership Conference | organised | Birmingham,1,arc_apex,1
arc_apex,A fight for racial equality in Florida,Southern Christian Leadership Conference,Selma,organised,arc:apex,kcl,organisation,place,True,False,seed_discovered,0.75,second_pass,1,second_pass_doc_01_chunk_0001,"As in Birmingham, as in Selma, the SCLC chose wisely",1.0,Southern Christian Leadership Conference | organised | Selma,1,arc_apex,1
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,Freedom Summer,organised,arc:apex,kcl,person,campaign,False,False,discovered_discovered,0.8,second_pass,20,second_pass_doc_04_chunk_0020,Dennis ostensibly accepted the responsibility of sending his peers to their doom,1.0,Dave Dennis | organised | Freedom Summer,1,arc_apex,1
arc_apex,Modjeska Monteith Simkins and black female leadership  propriety  politics  place and periodization in the African American freedom struggle,Rachel,National Association for the Advancement of Colored People,organised,arc:apex,kcl,person,organisation,False,True,seed_discovered,0.9,second_pass,6,second_pass_doc_07_chunk_0006,Her mother Rachel was an elementary school teacher who helped found the Columbia branch of the National Association for the Advancement of Colored People (NAACP),1.0,Rachel | organised | National Association for the Advancement of Colored People,1,arc_apex,1
arc_apex,s41599-024-03182-3,Student Nonviolent Coordinating Committee,WATS Reports,organised,arc:apex,kcl,organisation,publication,True,False,seed_discovered,0.9,second_pass,18,second_pass_doc_09_chunk_0018,"WATS Reports, which summarized racist incidents and antiracist protests reported by SNCC",1.0,Student Nonviolent Coordinating Committee | organised | WATS Reports,1,arc_apex,1
arc_apex,A fight for racial equality in Florida,Congress of Racial Equality,Freedom Rides,participated_in,arc:apex,kcl,organisation,event,True,True,seed_seed,0.85,second_pass,23,second_pass_doc_01_chunk_0023,when some of the Brooklyn members were arrested as Freedom Riders,1.0,Congress of Racial Equality | participated_in | Freedom Rides,1,arc_apex,1
arc_apex,A fight for racial equality in Florida,Congress of Racial Equality,lunch counter sit-ins,participated_in,arc:apex,kcl,organisation,movement,True,False,seed_discovered,0.9,second_pass,5; 6,second_pass_doc_01_chunk_0005; second_pass_doc_01_chunk_0006,four activists from the Congress of Racial Equality (CORE) sat down at a Woolworth's lunch counter in downtown Miami || four activists from the Congress of Racial Equality (CORE) sat down at a Woolworth's lunch counter in downtown Miami and asked to be served,1.0,Congress of Racial Equality | participated_in | lunch counter sit-ins,1,arc_apex,1
arc_apex,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,James Groppi,open housing movement,participated_in,arc:apex,kcl,person,movement,False,False,discovered_discovered,0.8,second_pass,6,second_pass_doc_02_chunk_0006,Groppi participated in protests with tens of thousands of Black Milwaukeeans.,1.0,James Groppi | participated_in | open housing movement,1,arc_apex,1
arc_apex,Hughes,John Lewis,Civil Rights Movement,participated_in,arc:apex,kcl,person,movement,True,False,seed_discovered,0.95,second_pass,3,second_pass_doc_03_chunk_0003,his memoir of being an activist in the civil rights movement,1.0,John Lewis | participated_in | Civil Rights Movement,1,arc_apex,1
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Charles Billups,Civil Rights Movement,participated_in,arc:apex,kcl,person,movement,False,False,discovered_discovered,0.7,second_pass,16,second_pass_doc_04_chunk_0016,the heroic fighters of the Civil Rights Movement,1.0,Charles Billups | participated_in | Civil Rights Movement,1,arc_apex,1
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,James Chaney,Freedom Summer,participated_in,arc:apex,kcl,person,campaign,False,False,discovered_discovered,0.8,second_pass,20,second_pass_doc_04_chunk_0020,debating the efficacy of having white students descend on Mississippi in the summer of 1964,1.0,James Chaney | participated_in | Freedom Summer,1,arc_apex,1
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Patricia Stephens Due,Civil Rights Movement,participated_in,arc:apex,kcl,person,movement,False,False,discovered_discovered,0.75,second_pass,17,second_pass_doc_04_chunk_0017,she demonstrated peace- fully in Tallahassee as a twenty-one-year-old student,1.0,Patricia Stephens Due | participated_in | Civil Rights Movement,1,arc_apex,1
arc_apex,JAS - MLK teaching UK schools,Martin Luther King Jr.,Selma,participated_in,arc:apex,kcl,person,campaign,True,False,seed_discovered,0.8,second_pass,43,second_pass_doc_05_chunk_0043,"how King is presented, not simply in terms of characterization, dialogue and plotline",1.0,Martin Luther King Jr. | participated_in | Selma,1,arc_apex,1
arc_apex,Modjeska Monteith Simkins and black female leadership  propriety  politics  place and periodization in the African American freedom struggle,Modjeska Monteith Simkins,Civil Rights Movement,participated_in,arc:apex,kcl,person,movement,False,False,discovered_discovered,0.9,second_pass,9,second_pass_doc_07_chunk_0009,Simkins's most important contribution to the nascent Civil Rights Movement in the Palmetto State came through her work with the NAACP,0.0,Modjeska Monteith Simkins | participated_in | Civil Rights Movement,1,arc_apex,1
arc_apex,MorrisAnnRev1999CRM,Congress of Racial Equality,Civil Rights Movement,participated_in,arc:apex,kcl,organisation,movement,True,False,seed_discovered,0.95,second_pass,16,second_pass_doc_08_chunk_0016,"Organizations like SCLC, NAACP, CORE and SNCC were very visible in the civil rights movement",0.0,Congress of Racial Equality | participated_in | Civil Rights Movement,1,arc_apex,1
arc_apex,s41599-024-03182-3,Freedom Singers,Civil Rights Movement,participated_in,arc:apex,kcl,organisation,movement,False,False,discovered_discovered,0.6,second_pass,24,second_pass_doc_09_chunk_0024,to combat the fear and uncertainty of what lay ahead in the Movement,1.0,Freedom Singers | participated_in | Civil Rights Movement,1,arc_apex,1
arc_apex,s41599-024-03182-3,Student Nonviolent Coordinating Committee,sit-in movement,participated_in,arc:apex,kcl,organisation,movement,True,False,seed_discovered,0.9,second_pass,13,second_pass_doc_09_chunk_0013,its early involvement in student sit-ins,1.0,Student Nonviolent Coordinating Committee | participated_in | sit-in movement,1,arc_apex,1
arc_lite,Hughes,Montgomery Bus Boycott,Rosa Parks,associated_with,arc:lite,kcl,event,person,True,True,seed_seed,0.8,second_pass,14,second_pass_doc_03_chunk_0014,10 of the narratives included various images of Rosa Parks,1.0,Montgomery Bus Boycott | associated_with | Rosa Parks,1,arc_lite,2
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Montgomery Bus Boycott,Rosa Parks,associated_with,arc:lite,kcl,event,person,True,True,seed_seed,0.9,second_pass,6,second_pass_doc_04_chunk_0006,the symbol of the Montgomery Bus Boycott,1.0,Montgomery Bus Boycott | associated_with | Rosa Parks,1,arc_lite,2
arc_lite,A fight for racial equality in Florida,Alabama,Brown v. Board of Education,associated_with,arc:lite,kcl,place,law,False,False,discovered_discovered,0.8,second_pass,4,second_pass_doc_01_chunk_0004,"In 1956, two years after Brown v. Board of Education, four southern states prevented even a single black pupil from attending a public school with Whites: Mississippi, Alabama, Georgia and Florida.",0.0,Alabama | associated_with | Brown v. Board of Education,1,arc_lite,1
arc_lite,A fight for racial equality in Florida,Alvin J. Bronstein,Civil Rights Act 1964,associated_with,arc:lite,kcl,person,law,False,False,discovered_discovered,0.7,second_pass,22,second_pass_doc_01_chunk_0022,The Civil Rights Act promised a breakout from confinement within the black community and offered the vision of equality. But would the city of St Augustine comply with the law? Simpson was wary. He met privately with Bronstein and told him that he would ‘allow attorneys’ fees in any case brought under the Civil Rights Act’,1.0,Alvin J. Bronstein | associated_with | Civil Rights Act 1964,1,arc_lite,1
arc_lite,A fight for racial equality in Florida,Brown v. Board of Education,Florida,associated_with,arc:lite,kcl,law,place,False,False,discovered_discovered,0.8,second_pass,4,second_pass_doc_01_chunk_0004,"In 1956, two years after Brown v. Board of Education, four southern states prevented even a single black pupil from attending a public school with Whites: Mississippi, Alabama, Georgia and Florida.",0.0,Brown v. Board of Education | associated_with | Florida,1,arc_lite,1
arc_lite,A fight for racial equality in Florida,Civil Rights Act 1964,St Augustine,associated_with,arc:lite,kcl,law,place,False,False,discovered_discovered,0.8,second_pass,24,second_pass_doc_01_chunk_0024,compliance with the Civil Rights Act was at first begrudging. Some restaurateurs in St Augustine placed signs,1.0,Civil Rights Act 1964 | associated_with | St Augustine,1,arc_lite,1
arc_lite,A fight for racial equality in Florida,Florida,National Association for the Advancement of Colored People,associated_with,arc:lite,kcl,place,organisation,False,True,seed_discovered,0.75,second_pass,3; 4,second_pass_doc_01_chunk_0003; second_pass_doc_01_chunk_0004,"The NAACP won, barely (5–4). ... In delaying desegregation, Florida was very much a southern state. || The state’s transparent purpose was to weaken, if not destroy, a civil rights organization that the legislature deemed ‘subversive’.",0.5,Florida | associated_with | National Association for the Advancement of Colored People,1,arc_lite,1
arc_lite,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,James Groppi,National Association for the Advancement of Colored People,associated_with,arc:lite,kcl,person,organisation,False,True,seed_discovered,0.8,second_pass,6,second_pass_doc_02_chunk_0006,Groppi mentored the local NAACP (National Association for the Advancement of Colored People) Youth Council’s (YC),1.0,James Groppi | associated_with | National Association for the Advancement of Colored People,1,arc_lite,1
arc_lite,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,March on Washington for Jobs and Freedom,Martin Luther King Jr.,associated_with,arc:lite,kcl,event,person,True,True,seed_seed,0.9,second_pass,11,second_pass_doc_02_chunk_0011,"The March on Washington: Jobs, Freedom, and the Forgotten History of Civil Rights",1.0,March on Washington for Jobs and Freedom | associated_with | Martin Luther King Jr.,1,arc_lite,1
arc_lite,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,New York City school strikes,United Federation of Teachers,associated_with,arc:lite,kcl,event,organisation,False,False,discovered_discovered,0.8,second_pass,10,second_pass_doc_02_chunk_0010,"During the New York City school strikes of the late 1960s, Rustin’s steadfast belief in strong labor unions put him on the side of the mostly white United Federation of Teachers",1.0,New York City school strikes | associated_with | United Federation of Teachers,1,arc_lite,1
arc_lite,Hughes,Black Panther Party,Malcolm X,associated_with,arc:lite,kcl,organisation,person,False,True,seed_discovered,0.5,second_pass,16,second_pass_doc_03_chunk_0016,"Images of Malcolm X, the Black Panthers and segregated Southern facilities",1.0,Black Panther Party | associated_with | Malcolm X,1,arc_lite,1
arc_lite,Hughes,Brown v. Board of Education,Martin Luther King Jr.,associated_with,arc:lite,kcl,law,person,False,True,seed_discovered,0.5,second_pass,16,second_pass_doc_03_chunk_0016,"The Brown v. Board of Education US Supreme Court case was depicted in 11 images, with multiple students also selecting images of King",1.0,Brown v. Board of Education | associated_with | Martin Luther King Jr.,1,arc_lite,1
arc_lite,Hughes,Brown v. Board of Education,Rosa Parks,associated_with,arc:lite,kcl,law,person,False,True,seed_discovered,0.5,second_pass,16,second_pass_doc_03_chunk_0016,"The Brown v. Board of Education US Supreme Court case was depicted in 11 images, with multiple students also selecting images of... Rosa Parks",0.0,Brown v. Board of Education | associated_with | Rosa Parks,1,arc_lite,1
arc_lite,Hughes,Civil Rights Act 1964,Martin Luther King Jr.,associated_with,arc:lite,kcl,law,person,False,True,seed_discovered,0.5,second_pass,16,second_pass_doc_03_chunk_0016,"The Brown v. Board of Education US Supreme Court case was depicted in 11 images, with multiple students also selecting images of King... the Civil Rights Act 1964",0.0,Civil Rights Act 1964 | associated_with | Martin Luther King Jr.,1,arc_lite,1
arc_lite,Hughes,Civil Rights Act 1964,Rosa Parks,associated_with,arc:lite,kcl,law,person,False,True,seed_discovered,0.5,second_pass,16,second_pass_doc_03_chunk_0016,"The Brown v. Board of Education US Supreme Court case was depicted in 11 images, with multiple students also selecting images of... Rosa Parks... the Civil Rights Act 1964",0.0,Civil Rights Act 1964 | associated_with | Rosa Parks,1,arc_lite,1
arc_lite,Hughes,Freedom Rides,Martin Luther King Jr.,associated_with,arc:lite,kcl,event,person,True,True,seed_seed,0.5,second_pass,16,second_pass_doc_03_chunk_0016,"The Brown v. Board of Education US Supreme Court case was depicted in 11 images, with multiple students also selecting images of King... the Freedom Rides",0.0,Freedom Rides | associated_with | Martin Luther King Jr.,1,arc_lite,1
arc_lite,Hughes,Freedom Rides,Rosa Parks,associated_with,arc:lite,kcl,event,person,True,True,seed_seed,0.5,second_pass,16,second_pass_doc_03_chunk_0016,"The Brown v. Board of Education US Supreme Court case was depicted in 11 images, with multiple students also selecting images of... Rosa Parks... the Freedom Rides",0.0,Freedom Rides | associated_with | Rosa Parks,1,arc_lite,1
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Atlanta,John Lewis,associated_with,arc:lite,kcl,place,person,False,True,seed_discovered,0.8,second_pass,24,second_pass_doc_04_chunk_0024,as Atlanta’s mayor eulogized John Lewis in July 2020,1.0,Atlanta | associated_with | John Lewis,1,arc_lite,1
arc_lite,JAS - MLK teaching UK schools,Martin Luther King Jr.,Stokely Carmichael,associated_with,arc:lite,kcl,person,person,True,True,seed_seed,0.8,second_pass,8,second_pass_doc_05_chunk_0008,from King to ... Stokely Carmichael,0.0,Martin Luther King Jr. | associated_with | Stokely Carmichael,1,arc_lite,1
arc_lite,Modjeska Monteith Simkins and black female leadership  propriety  politics  place and periodization in the African American freedom struggle,National Association for the Advancement of Colored People,Rachel,associated_with,arc:lite,kcl,organisation,person,True,False,seed_discovered,0.8,second_pass,6,second_pass_doc_07_chunk_0006,Her mother Rachel was an elementary school teacher who helped found the Columbia branch of the National Association for the Advancement of Colored People (NAACP),1.0,National Association for the Advancement of Colored People | associated_with | Rachel,1,arc_lite,1
arc_lite,MorrisAnnRev1999CRM,Bayard Rustin,Solidarity movement,associated_with,arc:lite,kcl,person,movement,True,False,seed_discovered,0.9,second_pass,18,second_pass_doc_08_chunk_0018,"in the early days of the Solidarity movement in Poland, Bayard Rustin... was summoned to Poland to give a series of colloquia",0.0,Bayard Rustin | associated_with | Solidarity movement,1,arc_lite,1
arc_lite,MorrisAnnRev1999CRM,Jim Crow regime,Selma,associated_with,arc:lite,kcl,movement,place,False,False,discovered_discovered,0.8,second_pass,14,second_pass_doc_08_chunk_0014,"Similarly, to resolve the crisis created by Selma, the Congress passed national legislation that enfranchised Southern Blacks.",1.0,Jim Crow regime | associated_with | Selma,1,arc_lite,1
arc_lite,The Black Power Movement  A historiographical understanding of how scholarship has shaped the legacy of the Black Power Movement,Black Power Movement,Malcolm X,associated_with,arc:lite,kcl,movement,person,False,True,seed_discovered,0.8,second_pass,9,second_pass_doc_10_chunk_0009,Black Power Organizations and leaders such as Malcolm X,1.0,Black Power Movement | associated_with | Malcolm X,1,arc_lite,1
arc_lite,s41599-024-03182-3,Atlanta,Student Nonviolent Coordinating Committee,associated_with,arc:lite,kcl,place,organisation,False,True,seed_discovered,0.5,second_pass,31,second_pass_doc_09_chunk_0031,"Constructing African American urban space in Atlanta, Georgia.",1.0,Atlanta | associated_with | Student Nonviolent Coordinating Committee,1,arc_lite,1
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,James Chaney,Schwerner,collaborated_with,arc:lite,kcl,person,person,False,False,discovered_discovered,0.8,second_pass,20,second_pass_doc_04_chunk_0020,"I remember my last words with Chaney, Goodman, and Schwerner, the day before they were killed",1.0,James Chaney | collaborated_with | Schwerner,1,arc_lite,1
arc_lite,JAS - MLK teaching UK schools,A. Philip Randolph,Martin Luther King Jr.,collaborated_with,arc:lite,kcl,person,person,True,True,seed_seed,0.8,second_pass,41,second_pass_doc_05_chunk_0041,"King attended independence celebrations in Ghana, along with Vice President Richard Nixon, Adam Clayton Powell, and A. Philip Randolph.",1.0,A. Philip Randolph | collaborated_with | Martin Luther King Jr.,1,arc_lite,1
arc_lite,JAS - MLK teaching UK schools,Malcolm X,Martin Luther King Jr.,collaborated_with,arc:lite,kcl,person,person,True,True,seed_seed,0.7,second_pass,31,second_pass_doc_05_chunk_0031,The refusal to view King and Malcolm as individuals whose ideas and activism evolved and occasionally overlapped obscures their shared understanding,1.0,Malcolm X | collaborated_with | Martin Luther King Jr.,1,arc_lite,1
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,Medgar Evers,connected_to,arc:lite,kcl,person,person,False,True,seed_discovered,0.8,second_pass,19,second_pass_doc_04_chunk_0019,"Returning Evers’s car just hours before he was assassinated, Dennis teased him: ‘Someone’s gonna get killed riding around with you.’",1.0,Dave Dennis | connected_to | Medgar Evers,1,arc_lite,1
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Harry Belafonte,Student Nonviolent Coordinating Committee,connected_to,arc:lite,kcl,person,organisation,False,True,seed_discovered,0.8,second_pass,2,second_pass_doc_04_chunk_0002,"In an open letter designed to drive funding, Harry Belafonte wrote of activist members of the Student Nonviolent Coordinating Committee (SNCC)",1.0,Harry Belafonte | connected_to | Student Nonviolent Coordinating Committee,1,arc_lite,1
arc_lite,JAS - MLK teaching UK schools,Martin Luther King Jr.,Watts,connected_to,arc:lite,kcl,person,place,True,False,seed_discovered,0.6,second_pass,24,second_pass_doc_05_chunk_0024,What was the impact of Watts upon Martin Luther King?,1.0,Martin Luther King Jr. | connected_to | Watts,1,arc_lite,1
